feature	backing	form	world	place	result
goToDeclaration	src	defdelegate_unresolvable	x_defaults_head	local	green
goToDeclaration	src	defdelegate_unresolvable	x_defaults_head	no_arguments	green
goToDeclaration	src	defdelegate_unresolvable	x_defaults_head	pipe	green
goToDeclaration	src	defdelegate_unresolvable	x_defaults_head	qualified	green
goToDeclaration	src	defdelegate_unresolvable	x_defaults_head	unqualified	green
goToDeclaration	src	defdelegate_unresolvable	x_defaults_head	unqualified_arity_3	red
goToDeclaration	src	defdelegate_unresolvable	x_nfc	aliased	red
goToDeclaration	src	defdelegate_unresolvable	x_nfc	aliased_as	red
goToDeclaration	src	defdelegate_unresolvable	x_nfc	local	red
goToDeclaration	src	defdelegate_unresolvable	x_nfc	qualified	red
goToDeclaration	src	defdelegate_unresolvable	x_nfc	unqualified	red
goToDeclaration	src	defdelegate_unresolvable	x_not_a_call	aliased	green
goToDeclaration	src	defdelegate_unresolvable	x_not_a_call	aliased_as	green
goToDeclaration	src	defdelegate_unresolvable	x_not_a_call	apply	red
goToDeclaration	src	defdelegate_unresolvable	x_not_a_call	atom	green
goToDeclaration	src	defdelegate_unresolvable	x_not_a_call	capture	red
goToDeclaration	src	defdelegate_unresolvable	x_not_a_call	keyword	green
goToDeclaration	src	defdelegate_unresolvable	x_not_a_call	local	green
goToDeclaration	src	defdelegate_unresolvable	x_not_a_call	pipe	green
goToDeclaration	src	defdelegate_unresolvable	x_not_a_call	qualified	green
goToDeclaration	src	defdelegate_unresolvable	x_not_a_call	unqualified	green
goToDeclaration	src	defdelegate_unresolvable	x_not_a_call	variable	green
goToDeclaration	src	defdelegate_unresolvable	x_other_module	aliased	green
goToDeclaration	src	defdelegate_unresolvable	x_other_module	aliased_as	green
goToDeclaration	src	defdelegate_unresolvable	x_other_module	apply	red
goToDeclaration	src	defdelegate_unresolvable	x_other_module	capture	red
goToDeclaration	src	defdelegate_unresolvable	x_other_module	local	green
goToDeclaration	src	defdelegate_unresolvable	x_other_module	other_qualified	green
goToDeclaration	src	defdelegate_unresolvable	x_other_module	pipe	green
goToDeclaration	src	defdelegate_unresolvable	x_other_module	qualified	green
goToDeclaration	src	defdelegate_unresolvable	x_other_module	unqualified	green
goToDeclaration	src	defguard	w1	aliased	green
goToDeclaration	src	defguard	w1	aliased_as	green
goToDeclaration	src	defguard	w1	local	green
goToDeclaration	src	defguard	w1	pipe	green
goToDeclaration	src	defguard	w1	qualified	green
goToDeclaration	src	defguard	w1	unqualified	green
goToDeclaration	src	defguard	w2	aliased	green
goToDeclaration	src	defguard	w2	aliased_as	green
goToDeclaration	src	defguard	w2	arity_1	green
goToDeclaration	src	defguard	w2	arity_3	green
goToDeclaration	src	defguard	w2	local	green
goToDeclaration	src	defguard	w2	pipe	green
goToDeclaration	src	defguard	w2	qualified	green
goToDeclaration	src	defguard	w2	second_qualified	green
goToDeclaration	src	defguard	w2	unqualified	green
goToDeclaration	src	defguard	w3	aliased	green
goToDeclaration	src	defguard	w3	aliased_as	green
goToDeclaration	src	defguard	w3	local	green
goToDeclaration	src	defguard	w3	lookalike_snoc_bang	green
goToDeclaration	src	defguard	w3	lookalike_snoc_combining	green
goToDeclaration	src	defguard	w3	lookalike_snoc_question	green
goToDeclaration	src	defguard	w3	lookalike_snoc_x	green
goToDeclaration	src	defguard	w3	lookalike_xsnoc	green
goToDeclaration	src	defguard	w3	pipe	green
goToDeclaration	src	defguard	w3	qualified	green
goToDeclaration	src	defguard	w3	unqualified	green
goToDeclaration	src	defguard	w4	aliased	green
goToDeclaration	src	defguard	w4	aliased_as	green
goToDeclaration	src	defguard	w4	arity_1	green
goToDeclaration	src	defguard	w4	arity_3	green
goToDeclaration	src	defguard	w4	local	green
goToDeclaration	src	defguard	w4	lookalike_snoc_bang	green
goToDeclaration	src	defguard	w4	lookalike_snoc_combining	green
goToDeclaration	src	defguard	w4	lookalike_snoc_question	green
goToDeclaration	src	defguard	w4	lookalike_snoc_x	green
goToDeclaration	src	defguard	w4	lookalike_xsnoc	green
goToDeclaration	src	defguard	w4	pipe	green
goToDeclaration	src	defguard	w4	qualified	green
goToDeclaration	src	defguard	w4	second_qualified	green
goToDeclaration	src	defguard	w4	unqualified	green
goToDeclaration	src	defguard	x_arity	aliased	green
goToDeclaration	src	defguard	x_arity	aliased_as	green
goToDeclaration	src	defguard	x_arity	arity_3	green
goToDeclaration	src	defguard	x_arity	local	green
goToDeclaration	src	defguard	x_arity	pipe	green
goToDeclaration	src	defguard	x_arity	qualified	green
goToDeclaration	src	defguard	x_arity	unqualified	green
goToDeclaration	src	defguard	x_arity	unqualified_arity_3	green
goToDeclaration	src	defguard	x_arity_absent	aliased	green
goToDeclaration	src	defguard	x_arity_absent	aliased_arity_1	red
goToDeclaration	src	defguard	x_arity_absent	aliased_as	green
goToDeclaration	src	defguard	x_arity_absent	arity_1	red
goToDeclaration	src	defguard	x_arity_absent	arity_3	red
goToDeclaration	src	defguard	x_arity_absent	local	green
goToDeclaration	src	defguard	x_arity_absent	no_arguments	red
goToDeclaration	src	defguard	x_arity_absent	pipe	green
goToDeclaration	src	defguard	x_arity_absent	qualified	green
goToDeclaration	src	defguard	x_arity_absent	undeclared	green
goToDeclaration	src	defguard	x_arity_absent	undeclared_no_arguments	green
goToDeclaration	src	defguard	x_arity_absent	unqualified	green
goToDeclaration	src	defguard	x_arity_absent	unqualified_arity_1	red
goToDeclaration	src	defguard	x_nfc	aliased	red
goToDeclaration	src	defguard	x_nfc	aliased_as	red
goToDeclaration	src	defguard	x_nfc	local	red
goToDeclaration	src	defguard	x_nfc	qualified	red
goToDeclaration	src	defguard	x_nfc	unqualified	red
goToDeclaration	src	defguard	x_not_a_call	aliased	green
goToDeclaration	src	defguard	x_not_a_call	aliased_as	green
goToDeclaration	src	defguard	x_not_a_call	atom	green
goToDeclaration	src	defguard	x_not_a_call	keyword	green
goToDeclaration	src	defguard	x_not_a_call	local	green
goToDeclaration	src	defguard	x_not_a_call	pipe	green
goToDeclaration	src	defguard	x_not_a_call	qualified	green
goToDeclaration	src	defguard	x_not_a_call	unqualified	green
goToDeclaration	src	defguard	x_not_a_call	variable	green
goToDeclaration	src	defguard	x_other_module	aliased	green
goToDeclaration	src	defguard	x_other_module	aliased_as	green
goToDeclaration	src	defguard	x_other_module	local	green
goToDeclaration	src	defguard	x_other_module	other_qualified	green
goToDeclaration	src	defguard	x_other_module	pipe	green
goToDeclaration	src	defguard	x_other_module	qualified	green
goToDeclaration	src	defguard	x_other_module	unqualified	green
goToDeclaration	src	defguardp	w1	local	green
goToDeclaration	src	defguardp	w2	local	green
goToDeclaration	src	defguardp	w3	local	green
goToDeclaration	src	defguardp	w4	local	green
goToDeclaration	src	defguardp	x_arity	local	green
goToDeclaration	src	defguardp	x_arity_absent	local	green
goToDeclaration	src	defguardp	x_nfc	local	red
goToDeclaration	src	defmacro	w1	aliased	green
goToDeclaration	src	defmacro	w1	aliased_as	green
goToDeclaration	src	defmacro	w1	local	green
goToDeclaration	src	defmacro	w1	pipe	green
goToDeclaration	src	defmacro	w1	qualified	green
goToDeclaration	src	defmacro	w1	unqualified	green
goToDeclaration	src	defmacro	w2	aliased	green
goToDeclaration	src	defmacro	w2	aliased_as	green
goToDeclaration	src	defmacro	w2	arity_1	green
goToDeclaration	src	defmacro	w2	arity_3	green
goToDeclaration	src	defmacro	w2	local	green
goToDeclaration	src	defmacro	w2	pipe	red
goToDeclaration	src	defmacro	w2	qualified	green
goToDeclaration	src	defmacro	w2	second_qualified	green
goToDeclaration	src	defmacro	w2	unqualified	red
goToDeclaration	src	defmacro	w3	aliased	green
goToDeclaration	src	defmacro	w3	aliased_as	green
goToDeclaration	src	defmacro	w3	local	green
goToDeclaration	src	defmacro	w3	lookalike_snoc_bang	green
goToDeclaration	src	defmacro	w3	lookalike_snoc_combining	green
goToDeclaration	src	defmacro	w3	lookalike_snoc_question	green
goToDeclaration	src	defmacro	w3	lookalike_snoc_x	green
goToDeclaration	src	defmacro	w3	lookalike_xsnoc	green
goToDeclaration	src	defmacro	w3	pipe	green
goToDeclaration	src	defmacro	w3	qualified	green
goToDeclaration	src	defmacro	w3	unqualified	green
goToDeclaration	src	defmacro	w4	aliased	green
goToDeclaration	src	defmacro	w4	aliased_as	green
goToDeclaration	src	defmacro	w4	arity_1	green
goToDeclaration	src	defmacro	w4	arity_3	green
goToDeclaration	src	defmacro	w4	local	green
goToDeclaration	src	defmacro	w4	lookalike_snoc_bang	green
goToDeclaration	src	defmacro	w4	lookalike_snoc_combining	green
goToDeclaration	src	defmacro	w4	lookalike_snoc_question	green
goToDeclaration	src	defmacro	w4	lookalike_snoc_x	green
goToDeclaration	src	defmacro	w4	lookalike_xsnoc	green
goToDeclaration	src	defmacro	w4	pipe	red
goToDeclaration	src	defmacro	w4	qualified	green
goToDeclaration	src	defmacro	w4	second_qualified	green
goToDeclaration	src	defmacro	w4	unqualified	red
goToDeclaration	src	defmacro	x_arity	aliased	green
goToDeclaration	src	defmacro	x_arity	aliased_as	green
goToDeclaration	src	defmacro	x_arity	arity_3	green
goToDeclaration	src	defmacro	x_arity	local	green
goToDeclaration	src	defmacro	x_arity	pipe	green
goToDeclaration	src	defmacro	x_arity	qualified	green
goToDeclaration	src	defmacro	x_arity	unqualified	green
goToDeclaration	src	defmacro	x_arity	unqualified_arity_3	green
goToDeclaration	src	defmacro	x_arity_absent	aliased	green
goToDeclaration	src	defmacro	x_arity_absent	aliased_arity_1	red
goToDeclaration	src	defmacro	x_arity_absent	aliased_as	green
goToDeclaration	src	defmacro	x_arity_absent	arity_1	red
goToDeclaration	src	defmacro	x_arity_absent	arity_3	red
goToDeclaration	src	defmacro	x_arity_absent	local	green
goToDeclaration	src	defmacro	x_arity_absent	no_arguments	red
goToDeclaration	src	defmacro	x_arity_absent	pipe	green
goToDeclaration	src	defmacro	x_arity_absent	qualified	green
goToDeclaration	src	defmacro	x_arity_absent	undeclared	green
goToDeclaration	src	defmacro	x_arity_absent	undeclared_no_arguments	green
goToDeclaration	src	defmacro	x_arity_absent	unqualified	green
goToDeclaration	src	defmacro	x_arity_absent	unqualified_arity_1	red
goToDeclaration	src	defmacro	x_arity_separate	aliased	green
goToDeclaration	src	defmacro	x_arity_separate	aliased_as	green
goToDeclaration	src	defmacro	x_arity_separate	arity_1	green
goToDeclaration	src	defmacro	x_arity_separate	arity_3	red
goToDeclaration	src	defmacro	x_arity_separate	local	green
goToDeclaration	src	defmacro	x_arity_separate	no_arguments	green
goToDeclaration	src	defmacro	x_arity_separate	pipe	green
goToDeclaration	src	defmacro	x_arity_separate	qualified	green
goToDeclaration	src	defmacro	x_arity_separate	unqualified	green
goToDeclaration	src	defmacro	x_arity_separate	unqualified_arity_3	red
goToDeclaration	src	defmacro	x_arity_zero	aliased	green
goToDeclaration	src	defmacro	x_arity_zero	aliased_as	green
goToDeclaration	src	defmacro	x_arity_zero	arity_1	red
goToDeclaration	src	defmacro	x_arity_zero	local	green
goToDeclaration	src	defmacro	x_arity_zero	no_arguments	green
goToDeclaration	src	defmacro	x_arity_zero	pipe	green
goToDeclaration	src	defmacro	x_arity_zero	qualified	green
goToDeclaration	src	defmacro	x_arity_zero	unqualified	green
goToDeclaration	src	defmacro	x_arity_zero	unqualified_arity_1	red
goToDeclaration	src	defmacro	x_defaults	aliased	green
goToDeclaration	src	defmacro	x_defaults	aliased_as	green
goToDeclaration	src	defmacro	x_defaults	default_arity	green
goToDeclaration	src	defmacro	x_defaults	local	green
goToDeclaration	src	defmacro	x_defaults	pipe	green
goToDeclaration	src	defmacro	x_defaults	qualified	green
goToDeclaration	src	defmacro	x_defaults	unqualified	green
goToDeclaration	src	defmacro	x_defaults_head	aliased	green
goToDeclaration	src	defmacro	x_defaults_head	aliased_as	green
goToDeclaration	src	defmacro	x_defaults_head	arity_1	red
goToDeclaration	src	defmacro	x_defaults_head	arity_3	red
goToDeclaration	src	defmacro	x_defaults_head	local	green
goToDeclaration	src	defmacro	x_defaults_head	no_arguments	red
goToDeclaration	src	defmacro	x_defaults_head	pipe	red
goToDeclaration	src	defmacro	x_defaults_head	qualified	green
goToDeclaration	src	defmacro	x_defaults_head	unqualified	red
goToDeclaration	src	defmacro	x_defaults_head	unqualified_arity_3	red
goToDeclaration	src	defmacro	x_nfc	aliased	red
goToDeclaration	src	defmacro	x_nfc	aliased_as	red
goToDeclaration	src	defmacro	x_nfc	local	red
goToDeclaration	src	defmacro	x_nfc	qualified	red
goToDeclaration	src	defmacro	x_nfc	unqualified	red
goToDeclaration	src	defmacro	x_not_a_call	aliased	green
goToDeclaration	src	defmacro	x_not_a_call	aliased_as	green
goToDeclaration	src	defmacro	x_not_a_call	atom	green
goToDeclaration	src	defmacro	x_not_a_call	keyword	green
goToDeclaration	src	defmacro	x_not_a_call	local	green
goToDeclaration	src	defmacro	x_not_a_call	pipe	green
goToDeclaration	src	defmacro	x_not_a_call	qualified	green
goToDeclaration	src	defmacro	x_not_a_call	unqualified	green
goToDeclaration	src	defmacro	x_not_a_call	variable	green
goToDeclaration	src	defmacro	x_other_module	aliased	green
goToDeclaration	src	defmacro	x_other_module	aliased_as	green
goToDeclaration	src	defmacro	x_other_module	local	green
goToDeclaration	src	defmacro	x_other_module	other_qualified	green
goToDeclaration	src	defmacro	x_other_module	pipe	green
goToDeclaration	src	defmacro	x_other_module	qualified	green
goToDeclaration	src	defmacro	x_other_module	unqualified	green
goToDeclaration	src	defmacrop	w1	local	green
goToDeclaration	src	defmacrop	w2	local	green
goToDeclaration	src	defmacrop	w3	local	green
goToDeclaration	src	defmacrop	w4	local	green
goToDeclaration	src	defmacrop	x_arity	local	green
goToDeclaration	src	defmacrop	x_arity_absent	local	green
goToDeclaration	src	defmacrop	x_arity_separate	local	green
goToDeclaration	src	defmacrop	x_arity_zero	local	green
goToDeclaration	src	defmacrop	x_defaults	local	green
goToDeclaration	src	defmacrop	x_defaults_head	local	green
goToDeclaration	src	defmacrop	x_nfc	local	red
goToDeclaration	src	defp	w1	local	green
goToDeclaration	src	defp	w2	local	green
goToDeclaration	src	defp	w3	local	green
goToDeclaration	src	defp	w4	local	green
goToDeclaration	src	defp	x_arity	local	green
goToDeclaration	src	defp	x_arity_absent	local	green
goToDeclaration	src	defp	x_arity_separate	local	green
goToDeclaration	src	defp	x_arity_zero	local	green
goToDeclaration	src	defp	x_defaults	local	green
goToDeclaration	src	defp	x_defaults_head	local	green
goToDeclaration	src	defp	x_nfc	local	red
highlighting	erl_abst	def	w1	capture	green
highlighting	erl_abst	def	w1	declaration(snoc/2#0)	green
highlighting	erl_abst	def	w1	local	green
highlighting	erl_abst	def	w1	pipe	green
highlighting	erl_abst	def	w1	qualified	green
highlighting	erl_abst	def	w1	unqualified	green
highlighting	erl_abst	def	w2	arity_1	green
highlighting	erl_abst	def	w2	arity_3	green
highlighting	erl_abst	def	w2	capture	green
highlighting	erl_abst	def	w2	declaration(snoc/1#0)	green
highlighting	erl_abst	def	w2	declaration(snoc/2#0)	green
highlighting	erl_abst	def	w2	declaration(snoc/2#1)	green
highlighting	erl_abst	def	w2	declaration(snoc/3#0)	green
highlighting	erl_abst	def	w2	local	green
highlighting	erl_abst	def	w2	pipe	green
highlighting	erl_abst	def	w2	qualified	green
highlighting	erl_abst	def	w2	second_qualified	green
highlighting	erl_abst	def	w2	unqualified	green
highlighting	erl_abst	def	w3	capture	green
highlighting	erl_abst	def	w3	declaration(snoc!/2#0)	green
highlighting	erl_abst	def	w3	declaration(snoc/2#0)	green
highlighting	erl_abst	def	w3	declaration(snoc?/2#0)	green
highlighting	erl_abst	def	w3	declaration(snoc_x/2#0)	green
highlighting	erl_abst	def	w3	declaration(snoć/2#0)	green
highlighting	erl_abst	def	w3	declaration(xsnoc/2#0)	green
highlighting	erl_abst	def	w3	local	green
highlighting	erl_abst	def	w3	lookalike_snoc_bang	green
highlighting	erl_abst	def	w3	lookalike_snoc_combining	red
highlighting	erl_abst	def	w3	lookalike_snoc_question	green
highlighting	erl_abst	def	w3	lookalike_snoc_x	green
highlighting	erl_abst	def	w3	lookalike_xsnoc	green
highlighting	erl_abst	def	w3	pipe	green
highlighting	erl_abst	def	w3	qualified	green
highlighting	erl_abst	def	w3	unqualified	green
highlighting	erl_abst	def	w4	arity_1	green
highlighting	erl_abst	def	w4	arity_3	green
highlighting	erl_abst	def	w4	capture	green
highlighting	erl_abst	def	w4	declaration(snoc!/2#0)	green
highlighting	erl_abst	def	w4	declaration(snoc/1#0)	green
highlighting	erl_abst	def	w4	declaration(snoc/2#0)	green
highlighting	erl_abst	def	w4	declaration(snoc/2#1)	green
highlighting	erl_abst	def	w4	declaration(snoc/3#0)	green
highlighting	erl_abst	def	w4	declaration(snoc?/2#0)	green
highlighting	erl_abst	def	w4	declaration(snoc_x/2#0)	green
highlighting	erl_abst	def	w4	declaration(snoć/2#0)	green
highlighting	erl_abst	def	w4	declaration(xsnoc/2#0)	green
highlighting	erl_abst	def	w4	local	green
highlighting	erl_abst	def	w4	lookalike_snoc_bang	green
highlighting	erl_abst	def	w4	lookalike_snoc_combining	red
highlighting	erl_abst	def	w4	lookalike_snoc_question	green
highlighting	erl_abst	def	w4	lookalike_snoc_x	green
highlighting	erl_abst	def	w4	lookalike_xsnoc	green
highlighting	erl_abst	def	w4	pipe	green
highlighting	erl_abst	def	w4	qualified	green
highlighting	erl_abst	def	w4	second_qualified	green
highlighting	erl_abst	def	w4	unqualified	green
highlighting	erl_abst	def	x_arity	arity_3	green
highlighting	erl_abst	def	x_arity	capture	green
highlighting	erl_abst	def	x_arity	declaration(snoc/2#0)	green
highlighting	erl_abst	def	x_arity	declaration(snoc/3#0)	green
highlighting	erl_abst	def	x_arity	local	green
highlighting	erl_abst	def	x_arity	pipe	green
highlighting	erl_abst	def	x_arity	qualified	green
highlighting	erl_abst	def	x_arity	unqualified	green
highlighting	erl_abst	def	x_arity	unqualified_arity_3	green
highlighting	erl_abst	def	x_arity_absent	arity_1	green
highlighting	erl_abst	def	x_arity_absent	arity_3	green
highlighting	erl_abst	def	x_arity_absent	capture	green
highlighting	erl_abst	def	x_arity_absent	declaration(snoc/2#0)	green
highlighting	erl_abst	def	x_arity_absent	local	green
highlighting	erl_abst	def	x_arity_absent	no_arguments	green
highlighting	erl_abst	def	x_arity_absent	pipe	green
highlighting	erl_abst	def	x_arity_absent	qualified	green
highlighting	erl_abst	def	x_arity_absent	undeclared	green
highlighting	erl_abst	def	x_arity_absent	undeclared_no_arguments	green
highlighting	erl_abst	def	x_arity_absent	unqualified	green
highlighting	erl_abst	def	x_arity_absent	unqualified_arity_1	green
highlighting	erl_abst	def	x_arity_separate	arity_1	green
highlighting	erl_abst	def	x_arity_separate	arity_3	green
highlighting	erl_abst	def	x_arity_separate	capture	green
highlighting	erl_abst	def	x_arity_separate	declaration(snoc/0#0)	green
highlighting	erl_abst	def	x_arity_separate	declaration(snoc/1#0)	green
highlighting	erl_abst	def	x_arity_separate	declaration(snoc/2#0)	green
highlighting	erl_abst	def	x_arity_separate	local	green
highlighting	erl_abst	def	x_arity_separate	no_arguments	green
highlighting	erl_abst	def	x_arity_separate	pipe	green
highlighting	erl_abst	def	x_arity_separate	qualified	green
highlighting	erl_abst	def	x_arity_separate	unqualified	green
highlighting	erl_abst	def	x_arity_separate	unqualified_arity_3	green
highlighting	erl_abst	def	x_arity_zero	arity_1	green
highlighting	erl_abst	def	x_arity_zero	capture	green
highlighting	erl_abst	def	x_arity_zero	declaration(snoc/0#0)	green
highlighting	erl_abst	def	x_arity_zero	declaration(snoc/2#0)	green
highlighting	erl_abst	def	x_arity_zero	local	green
highlighting	erl_abst	def	x_arity_zero	no_arguments	green
highlighting	erl_abst	def	x_arity_zero	pipe	green
highlighting	erl_abst	def	x_arity_zero	qualified	green
highlighting	erl_abst	def	x_arity_zero	unqualified	green
highlighting	erl_abst	def	x_arity_zero	unqualified_arity_1	green
highlighting	erl_abst	def	x_not_a_call	atom	green
highlighting	erl_abst	def	x_not_a_call	capture	green
highlighting	erl_abst	def	x_not_a_call	declaration(snoc/2#0)	green
highlighting	erl_abst	def	x_not_a_call	keyword	green
highlighting	erl_abst	def	x_not_a_call	local	green
highlighting	erl_abst	def	x_not_a_call	pipe	green
highlighting	erl_abst	def	x_not_a_call	qualified	green
highlighting	erl_abst	def	x_not_a_call	unqualified	green
highlighting	erl_abst	def	x_not_a_call	variable	green
highlighting	erl_abst	def	x_other_module	capture	green
highlighting	erl_abst	def	x_other_module	declaration(snoc/2#0)	green
highlighting	erl_abst	def	x_other_module	local	green
highlighting	erl_abst	def	x_other_module	other_qualified	green
highlighting	erl_abst	def	x_other_module	pipe	green
highlighting	erl_abst	def	x_other_module	qualified	green
highlighting	erl_abst	def	x_other_module	unqualified	green
highlighting	erl_abst	defp	w1	declaration(snoc/2#0)	green
highlighting	erl_abst	defp	w1	local	green
highlighting	erl_abst	defp	w2	declaration(snoc/1#0)	green
highlighting	erl_abst	defp	w2	declaration(snoc/2#0)	green
highlighting	erl_abst	defp	w2	declaration(snoc/2#1)	green
highlighting	erl_abst	defp	w2	declaration(snoc/3#0)	green
highlighting	erl_abst	defp	w2	local	green
highlighting	erl_abst	defp	w3	declaration(snoc!/2#0)	green
highlighting	erl_abst	defp	w3	declaration(snoc/2#0)	green
highlighting	erl_abst	defp	w3	declaration(snoc?/2#0)	green
highlighting	erl_abst	defp	w3	declaration(snoc_x/2#0)	green
highlighting	erl_abst	defp	w3	declaration(snoć/2#0)	green
highlighting	erl_abst	defp	w3	declaration(xsnoc/2#0)	green
highlighting	erl_abst	defp	w3	local	green
highlighting	erl_abst	defp	w4	declaration(snoc!/2#0)	green
highlighting	erl_abst	defp	w4	declaration(snoc/1#0)	green
highlighting	erl_abst	defp	w4	declaration(snoc/2#0)	green
highlighting	erl_abst	defp	w4	declaration(snoc/2#1)	green
highlighting	erl_abst	defp	w4	declaration(snoc/3#0)	green
highlighting	erl_abst	defp	w4	declaration(snoc?/2#0)	green
highlighting	erl_abst	defp	w4	declaration(snoc_x/2#0)	green
highlighting	erl_abst	defp	w4	declaration(snoć/2#0)	green
highlighting	erl_abst	defp	w4	declaration(xsnoc/2#0)	green
highlighting	erl_abst	defp	w4	local	green
highlighting	erl_abst	defp	x_arity	declaration(snoc/2#0)	green
highlighting	erl_abst	defp	x_arity	declaration(snoc/3#0)	green
highlighting	erl_abst	defp	x_arity	local	green
highlighting	erl_abst	defp	x_arity_absent	declaration(snoc/2#0)	green
highlighting	erl_abst	defp	x_arity_absent	local	green
highlighting	erl_abst	defp	x_arity_separate	declaration(snoc/0#0)	green
highlighting	erl_abst	defp	x_arity_separate	declaration(snoc/1#0)	green
highlighting	erl_abst	defp	x_arity_separate	declaration(snoc/2#0)	green
highlighting	erl_abst	defp	x_arity_separate	local	green
highlighting	erl_abst	defp	x_arity_zero	declaration(snoc/0#0)	green
highlighting	erl_abst	defp	x_arity_zero	declaration(snoc/2#0)	green
highlighting	erl_abst	defp	x_arity_zero	local	green
highlighting	ex_dbgi	def	w1	aliased	green
highlighting	ex_dbgi	def	w1	aliased_as	green
highlighting	ex_dbgi	def	w1	capture	green
highlighting	ex_dbgi	def	w1	declaration(snoc/2#0)	green
highlighting	ex_dbgi	def	w1	local	green
highlighting	ex_dbgi	def	w1	pipe	green
highlighting	ex_dbgi	def	w1	qualified	green
highlighting	ex_dbgi	def	w1	unqualified	green
highlighting	ex_dbgi	def	w2	aliased	green
highlighting	ex_dbgi	def	w2	aliased_as	green
highlighting	ex_dbgi	def	w2	arity_1	green
highlighting	ex_dbgi	def	w2	arity_3	green
highlighting	ex_dbgi	def	w2	capture	green
highlighting	ex_dbgi	def	w2	declaration(snoc/1#0)	green
highlighting	ex_dbgi	def	w2	declaration(snoc/2#0)	green
highlighting	ex_dbgi	def	w2	declaration(snoc/2#1)	green
highlighting	ex_dbgi	def	w2	declaration(snoc/3#0)	green
highlighting	ex_dbgi	def	w2	local	green
highlighting	ex_dbgi	def	w2	pipe	green
highlighting	ex_dbgi	def	w2	qualified	green
highlighting	ex_dbgi	def	w2	second_qualified	green
highlighting	ex_dbgi	def	w2	unqualified	green
highlighting	ex_dbgi	def	w3	aliased	green
highlighting	ex_dbgi	def	w3	aliased_as	green
highlighting	ex_dbgi	def	w3	capture	green
highlighting	ex_dbgi	def	w3	declaration(snoc!/2#0)	green
highlighting	ex_dbgi	def	w3	declaration(snoc/2#0)	green
highlighting	ex_dbgi	def	w3	declaration(snoc?/2#0)	green
highlighting	ex_dbgi	def	w3	declaration(snoc_x/2#0)	green
highlighting	ex_dbgi	def	w3	declaration(snoć/2#0)	green
highlighting	ex_dbgi	def	w3	declaration(xsnoc/2#0)	green
highlighting	ex_dbgi	def	w3	local	green
highlighting	ex_dbgi	def	w3	lookalike_snoc_bang	green
highlighting	ex_dbgi	def	w3	lookalike_snoc_combining	red
highlighting	ex_dbgi	def	w3	lookalike_snoc_question	green
highlighting	ex_dbgi	def	w3	lookalike_snoc_x	green
highlighting	ex_dbgi	def	w3	lookalike_xsnoc	green
highlighting	ex_dbgi	def	w3	pipe	green
highlighting	ex_dbgi	def	w3	qualified	green
highlighting	ex_dbgi	def	w3	unqualified	green
highlighting	ex_dbgi	def	w4	aliased	green
highlighting	ex_dbgi	def	w4	aliased_as	green
highlighting	ex_dbgi	def	w4	arity_1	green
highlighting	ex_dbgi	def	w4	arity_3	green
highlighting	ex_dbgi	def	w4	capture	green
highlighting	ex_dbgi	def	w4	declaration(snoc!/2#0)	green
highlighting	ex_dbgi	def	w4	declaration(snoc/1#0)	green
highlighting	ex_dbgi	def	w4	declaration(snoc/2#0)	green
highlighting	ex_dbgi	def	w4	declaration(snoc/2#1)	green
highlighting	ex_dbgi	def	w4	declaration(snoc/3#0)	green
highlighting	ex_dbgi	def	w4	declaration(snoc?/2#0)	green
highlighting	ex_dbgi	def	w4	declaration(snoc_x/2#0)	green
highlighting	ex_dbgi	def	w4	declaration(snoć/2#0)	green
highlighting	ex_dbgi	def	w4	declaration(xsnoc/2#0)	green
highlighting	ex_dbgi	def	w4	local	green
highlighting	ex_dbgi	def	w4	lookalike_snoc_bang	green
highlighting	ex_dbgi	def	w4	lookalike_snoc_combining	red
highlighting	ex_dbgi	def	w4	lookalike_snoc_question	green
highlighting	ex_dbgi	def	w4	lookalike_snoc_x	green
highlighting	ex_dbgi	def	w4	lookalike_xsnoc	green
highlighting	ex_dbgi	def	w4	pipe	green
highlighting	ex_dbgi	def	w4	qualified	green
highlighting	ex_dbgi	def	w4	second_qualified	green
highlighting	ex_dbgi	def	w4	unqualified	green
highlighting	ex_dbgi	def	x_arity	aliased	green
highlighting	ex_dbgi	def	x_arity	aliased_as	green
highlighting	ex_dbgi	def	x_arity	arity_3	green
highlighting	ex_dbgi	def	x_arity	capture	green
highlighting	ex_dbgi	def	x_arity	declaration(snoc/2#0)	green
highlighting	ex_dbgi	def	x_arity	declaration(snoc/3#0)	green
highlighting	ex_dbgi	def	x_arity	local	green
highlighting	ex_dbgi	def	x_arity	pipe	green
highlighting	ex_dbgi	def	x_arity	qualified	green
highlighting	ex_dbgi	def	x_arity	unqualified	green
highlighting	ex_dbgi	def	x_arity	unqualified_arity_3	green
highlighting	ex_dbgi	def	x_arity_absent	aliased	green
highlighting	ex_dbgi	def	x_arity_absent	aliased_arity_1	green
highlighting	ex_dbgi	def	x_arity_absent	aliased_as	green
highlighting	ex_dbgi	def	x_arity_absent	arity_1	green
highlighting	ex_dbgi	def	x_arity_absent	arity_3	green
highlighting	ex_dbgi	def	x_arity_absent	capture	green
highlighting	ex_dbgi	def	x_arity_absent	declaration(snoc/2#0)	green
highlighting	ex_dbgi	def	x_arity_absent	local	green
highlighting	ex_dbgi	def	x_arity_absent	no_arguments	green
